UserID;Medium;Condition;Time;Order;tempID
8;water;3;498;31;1171
8;water;2;601;32;1172
8;water;3;412;33;1173
8;water;1;436;34;1174
8;water;1;465;1;1175
8;water;0;501;2;1176
8;water;1;432;3;1177
8;water;3;441;4;1178
8;water;1;507;5;1179
8;water;1;419;6;1180
8;water;3;368;7;1181
8;water;0;501;8;1182
8;water;1;328;9;1183
8;water;5;521;10;1184
8;water;1;331;11;1185
8;water;1;359;12;1186
8;water;1;316;13;1187
8;water;3;362;14;1188
8;water;5;456;15;1189
8;water;3;318;16;1190
8;water;3;346;17;1191
8;water;5;403;18;1192
8;water;2;450;19;1193
8;water;2;351;20;1194
8;water;5;407;21;1195
8;water;0;1851;22;1196
8;water;2;451;23;1197
8;water;5;440;24;1198
8;water;2;449;25;1199
8;water;0;1301;26;1200
8;water;5;385;27;1201
8;water;2;399;28;1202
8;water;3;432;29;1203
8;water;0;401;30;1204
8;water;3;399;31;1205
8;water;2;350;32;1206
8;water;3;343;33;1207
8;water;5;386;34;1208
8;water;2;401;35;1209
8;water;2;401;36;1210
8;water;5;842;37;1211
8;water;5;687;1;1212
8;water;5;419;2;1213
8;water;0;751;3;1214
8;water;0;549;4;1215
8;water;1;316;5;1216
8;water;1;338;6;1217
8;water;3;411;7;1218
8;water;1;313;8;1219
8;water;0;600;9;1220
8;water;5;436;10;1221
8;water;3;328;11;1222
8;water;1;312;12;1223
8;water;0;350;13;1224
8;water;3;369;14;1225
8;water;2;350;15;1226
8;water;1;282;16;1227
8;water;2;550;17;1228
8;water;5;437;18;1229
8;water;3;378;19;1230
8;water;5;439;20;1231
8;water;1;291;21;1232
8;water;3;301;22;1233
8;water;5;402;23;1234
8;water;0;600;24;1235
8;water;5;453;25;1236
8;water;5;440;26;1237
8;water;2;501;27;1238
8;water;0;451;28;1239
8;water;3;283;29;1240
8;water;0;501;30;1241
8;water;1;357;31;1242
8;water;2;451;32;1243
8;water;2;450;33;1244
8;water;0;500;34;1245
8;water;3;362;35;1246
8;water;0;900;1;1247
8;water;5;492;2;1248
8;water;3;403;3;1249
8;water;1;337;4;1250
8;water;3;396;5;1251
8;water;2;401;6;1252
8;water;1;351;7;1253
8;water;2;350;8;1254
8;water;2;301;9;1255
8;water;1;360;10;1256
8;water;0;551;11;1257
8;water;2;850;12;1258
8;water;5;407;13;1259
8;water;5;420;14;1260
8;water;0;449;15;1261
8;water;5;403;16;1262
8;water;5;1172;17;1263
8;water;0;600;18;1264
8;water;3;366;19;1265
8;water;5;419;20;1266
8;water;5;372;21;1267
8;water;2;349;22;1268
8;water;5;390;23;1269
8;water;0;449;24;1270
8;water;3;328;25;1271
8;water;1;311;26;1272
8;water;2;249;27;1273
8;water;1;318;28;1274
8;water;3;315;29;1275
8;water;0;501;30;1276
8;water;3;496;31;1277
8;water;1;660;32;1278
8;water;3;342;33;1279
8;water;0;801;34;1280
8;water;3;421;35;1282
8;water;3;332;1;1283
8;water;0;650;2;1284
8;water;2;351;3;1285
8;water;1;581;4;1286
8;water;5;441;5;1287
8;water;5;426;6;1288
8;water;1;439;7;1289
8;water;0;650;8;1290
8;water;5;458;9;1291
8;water;0;501;10;1292
8;water;2;300;11;1293
8;water;1;319;12;1294
8;water;2;300;13;1295
8;water;3;315;14;1296
8;water;0;551;15;1297
8;water;1;418;16;1298
8;water;0;901;17;1299
8;water;2;600;18;1300
8;water;1;1912;19;1301
8;water;2;2651;20;1302
8;water;5;735;21;1303
8;water;5;658;22;1304
8;water;2;700;23;1305
8;water;3;461;24;1306
8;water;1;465;25;1307
8;water;2;650;26;1308
8;water;0;550;27;1309
8;water;1;521;28;1310
8;water;2;600;29;1311
8;water;5;554;30;1312
8;water;3;367;31;1313
8;water;5;470;32;1314
8;water;5;525;33;1315
8;water;1;1225;1;1316
8;water;0;901;2;1317
8;water;1;713;3;1318
8;water;1;607;4;1319
8;water;2;801;5;1320
8;water;3;721;6;1321
8;water;0;849;7;1322
8;water;3;1118;8;1323
8;water;0;1250;9;1324
8;water;2;1401;10;1325
8;water;1;1596;11;1326
8;water;3;610;12;1327
8;water;1;977;13;1328
8;water;5;743;14;1329
8;water;0;800;15;1330
8;water;3;601;16;1331
8;water;2;650;17;1332
8;water;1;531;18;1333
8;water;0;1451;19;1334
8;water;3;604;20;1335
8;water;0;700;21;1336
8;water;3;473;22;1337
8;water;3;536;23;1338
8;water;0;551;24;1339
8;water;2;600;25;1340
8;water;0;800;26;1341
8;water;4;5119;27;1342
8;water;5;657;28;1343
8;water;3;599;29;1344
8;water;2;750;30;1345
8;water;5;640;31;1346
8;water;1;629;32;1347
8;water;2;550;33;1348
8;water;5;727;34;1349
8;water;1;551;35;1350
9;water;1;969;1;1351
9;water;0;1050;2;1352
9;water;1;725;3;1353
9;water;1;635;4;1354
9;water;3;379;5;1356
9;water;0;499;6;1357
9;water;3;438;7;1358
9;water;0;600;8;1359
9;water;2;950;9;1360
9;water;1;578;10;1361
9;water;3;381;11;1362
9;water;1;623;12;1363
9;water;5;672;13;1364
9;water;0;850;14;1365
9;water;3;366;15;1366
9;water;2;850;16;1367
9;water;1;531;17;1368
9;water;0;501;18;1369
9;water;3;448;19;1370
9;water;0;500;20;1371
9;water;3;394;21;1372
9;water;3;479;22;1373
9;water;0;501;23;1374
9;water;2;500;24;1375
9;water;0;501;25;1376
9;water;5;604;26;1377
9;water;3;365;27;1378
9;water;2;650;28;1379
9;water;5;490;29;1380
9;water;1;703;30;1381
9;water;2;550;31;1382
9;water;5;575;32;1383
9;water;1;423;33;1384
9;water;2;701;1;1385
9;water;1;689;2;1386
9;water;5;640;3;1387
9;water;5;707;4;1388
9;water;1;594;5;1389
9;water;5;693;6;1390
9;water;1;780;7;1391
9;water;5;540;8;1392
9;water;3;442;9;1393
9;water;3;415;10;1394
9;water;1;638;11;1395
9;water;5;503;12;1396
9;water;0;600;13;1397
9;water;1;417;14;1398
9;water;0;650;15;1399
9;water;5;523;16;1400
9;water;5;455;17;1401
9;water;2;550;18;1402
9;water;2;550;19;1403
9;water;0;751;20;1404
9;water;5;454;21;1405
9;water;3;425;22;1406
9;water;1;370;23;1407
9;water;2;451;24;1408
9;water;1;530;25;1409
9;water;2;600;26;1410
9;water;2;701;27;1411
9;water;3;373;28;1412
9;water;2;400;29;1413
9;water;0;850;30;1414
9;water;3;397;31;1415
9;water;2;450;32;1416
9;water;3;390;33;1417
9;water;1;361;34;1418
9;water;2;701;1;1419
9;water;1;689;2;1420
9;water;5;640;3;1421
9;water;5;707;4;1422
9;water;1;594;5;1423
9;water;5;693;6;1424
9;water;1;780;7;1425
9;water;5;540;8;1426
9;water;3;442;9;1427
9;water;3;415;10;1428
9;water;1;638;11;1429
9;water;5;503;12;1430
9;water;0;600;13;1431
9;water;1;417;14;1432
9;water;0;650;15;1433
9;water;5;523;16;1434
9;water;5;455;17;1435
9;water;2;550;18;1436
9;water;2;550;19;1437
9;water;0;751;20;1438
9;water;5;454;21;1439
9;water;3;425;22;1440
9;water;1;370;23;1441
9;water;2;451;24;1442
9;water;1;530;25;1443
9;water;2;600;26;1444
9;water;2;701;27;1445
9;water;3;373;28;1446
9;water;2;400;29;1447
9;water;0;850;30;1448
9;water;3;397;31;1449
9;water;2;450;32;1450
9;water;3;390;33;1451
9;water;1;361;34;1452
9;water;5;555;1;1453
9;water;5;476;2;1454
9;water;0;950;3;1455
9;water;0;750;4;1456
9;water;1;387;5;1457
9;water;1;380;6;1458
9;water;3;320;7;1459
9;water;1;408;8;1460
9;water;0;551;9;1461
9;water;3;391;10;1463
9;water;1;447;11;1464
9;water;0;700;12;1465
9;water;3;352;13;1466
9;water;2;449;14;1467
9;water;1;395;15;1468
9;water;2;450;16;1469
9;water;5;571;17;1470
9;water;3;363;18;1471
9;water;5;607;19;1472
9;water;1;389;20;1473
9;water;3;352;21;1474
9;water;5;507;22;1475
9;water;0;751;23;1476
9;water;5;491;24;1477
9;water;5;457;25;1478
9;water;2;451;26;1479
9;water;0;1951;27;1480
9;water;3;352;28;1481
9;water;0;1100;29;1482
9;water;1;442;30;1483
9;water;2;549;31;1484
9;water;2;450;32;1485
9;water;0;1450;33;1486
9;water;3;340;34;1487
9;water;0;1101;1;1488
9;water;5;591;2;1489
9;water;3;384;3;1490
9;water;1;531;4;1491
9;water;3;327;5;1492
9;water;2;500;6;1493
9;water;1;363;7;1494
9;water;2;400;8;1495
9;water;2;300;9;1496
9;water;1;368;10;1497
9;water;0;650;11;1498
9;water;2;801;12;1499
9;water;5;502;13;1500
9;water;5;455;14;1501
9;water;0;800;15;1502
9;water;5;540;16;1503
9;water;5;487;17;1504
9;water;0;851;18;1505
9;water;3;413;19;1506
9;water;5;440;20;1507
9;water;5;440;21;1508
9;water;2;450;22;1509
9;water;5;570;23;1510
9;water;0;501;24;1511
9;water;3;364;25;1512
9;water;1;393;26;1513
9;water;2;450;27;1514
9;water;1;369;28;1515
9;water;3;364;29;1516
9;water;0;701;30;1517
9;water;3;307;31;1518
9;water;1;359;32;1519
9;water;3;333;33;1520
9;water;0;801;34;1521
9;water;3;577;35;1522
9;water;3;310;36;1523
9;water;3;467;1;1524
9;water;0;749;2;1525
9;water;2;450;3;1526
9;water;1;385;4;1527
9;water;5;553;5;1528
9;water;5;572;6;1529
9;water;1;394;7;1530
9;water;0;749;8;1531
9;water;5;507;9;1532
9;water;0;550;10;1533
9;water;2;1350;11;1534
9;water;1;496;12;1535
9;water;2;400;13;1536
9;water;3;344;14;1537
9;water;0;850;15;1538
9;water;1;382;16;1539
9;water;0;602;17;1540
9;water;2;550;18;1541
9;water;1;408;19;1542
9;water;2;449;20;1543
9;water;5;420;21;1544
9;water;0;701;22;1545
9;water;5;454;23;1546
9;water;2;549;24;1547
9;water;3;363;25;1548
9;water;1;374;26;1549
9;water;2;401;27;1550
9;water;0;1051;28;1551
9;water;1;409;29;1552
9;water;2;400;30;1553
9;water;5;522;31;1554
9;water;3;426;32;1555
9;water;5;468;33;1556
9;water;5;524;34;1557
10;water;5;473;1;1558
10;water;5;550;2;1559
10;water;0;501;3;1560
10;water;0;350;4;1561
10;water;1;468;5;1562
10;water;1;277;6;1563
10;water;3;224;7;1564
10;water;1;281;8;1565
10;water;0;401;9;1566
10;water;4;1268;10;1567
10;water;5;354;11;1568
10;water;3;310;12;1569
10;water;1;293;13;1570
10;water;0;500;14;1571
10;water;4;6943;15;1572
10;water;3;315;16;1573
10;water;2;401;17;1574
10;water;1;297;18;1575
10;water;2;451;19;1576
10;water;5;385;20;1577
10;water;3;317;21;1578
10;water;5;388;22;1579
10;water;1;357;23;1580
10;water;3;366;24;1581
10;water;5;338;25;1582
10;water;0;500;26;1583
10;water;4;5937;27;1584
10;water;5;439;28;1585
10;water;4;2935;29;1586
10;water;5;370;30;1587
10;water;2;500;31;1588
10;water;0;501;32;1589
10;water;3;326;33;1590
10;water;0;501;34;1591
10;water;1;319;35;1592
10;water;2;300;36;1593
10;water;2;950;37;1594
10;water;0;551;38;1595
10;water;3;330;39;1596
10;water;4;6480;40;1597
10;water;5;556;1;1598
10;water;3;455;2;1599
10;water;1;592;3;1600
10;water;3;463;4;1601
10;water;2;751;5;1602
10;water;1;487;6;1603
10;water;2;551;7;1604
10;water;2;650;8;1605
10;water;1;417;9;1606
10;water;0;400;10;1607
10;water;2;450;11;1608
10;water;5;422;12;1609
10;water;5;338;13;1610
10;water;0;500;14;1611
10;water;5;406;15;1612
10;water;5;373;16;1613
10;water;0;550;17;1614
10;water;3;276;18;1615
10;water;5;425;19;1616
10;water;5;425;20;1617
10;water;2;449;21;1618
10;water;5;374;22;1619
10;water;0;499;23;1620
10;water;3;247;24;1621
10;water;1;384;25;1622
10;water;2;401;26;1623
10;water;1;325;27;1624
10;water;3;340;28;1625
10;water;0;349;29;1626
10;water;3;332;30;1627
10;water;1;265;31;1628
10;water;3;295;32;1629
10;water;0;400;33;1630
10;water;3;302;34;1631
10;water;3;337;35;1632
10;water;1;825;1;1633
10;water;0;551;2;1634
10;water;1;345;3;1635
10;water;3;380;4;1636
10;water;1;307;5;1637
10;water;1;323;6;1638
10;water;3;319;7;1639
10;water;0;0;8;1640
10;water;1;489;9;1641
10;water;1;442;10;1642
10;water;1;404;11;1643
10;water;1;400;12;1644
10;water;3;302;13;1645
10;water;5;503;14;1646
10;water;3;362;15;1647
10;water;3;369;16;1648
10;water;5;522;17;1649
10;water;2;401;18;1650
10;water;2;301;19;1651
10;water;5;455;20;1652
10;water;0;449;21;1653
10;water;2;350;22;1654
10;water;5;504;23;1655
10;water;2;401;24;1656
10;water;0;549;25;1657
10;water;5;457;26;1658
10;water;2;600;27;1659
10;water;3;300;28;1660
10;water;0;351;29;1661
10;water;3;288;30;1662
10;water;2;350;31;1663
10;water;3;276;32;1664
10;water;5;389;33;1665
10;water;2;500;34;1666
10;water;2;450;35;1667
10;water;5;405;36;1668
10;water;2;550;1;1669
10;water;1;371;2;1670
10;water;5;370;3;1671
10;water;5;692;4;1672
10;water;1;365;5;1673
10;water;5;439;6;1674
10;water;1;516;7;1675
10;water;5;406;8;1676
10;water;3;667;9;1677
10;water;3;640;10;1678
10;water;1;410;11;1679
10;water;5;402;12;1680
10;water;0;501;13;1681
10;water;1;325;14;1682
10;water;0;400;15;1683
10;water;5;406;16;1684
10;water;5;906;17;1685
10;water;2;350;18;1686
10;water;2;400;19;1687
10;water;0;400;20;1688
10;water;5;407;21;1689
10;water;3;357;22;1690
10;water;1;514;23;1691
10;water;2;401;24;1692
10;water;1;433;25;1693
10;water;2;700;26;1694
10;water;2;501;27;1695
10;water;2;650;28;1697
10;water;0;1850;29;1698
10;water;3;584;30;1699
10;water;3;364;31;1700
10;water;1;342;32;1701
10;water;1;398;1;1702
10;water;0;551;2;1703
10;water;1;579;3;1704
10;water;1;323;4;1705
10;water;2;350;5;1706
10;water;3;278;6;1707
10;water;0;400;7;1708
10;water;3;280;8;1709
10;water;0;400;9;1710
10;water;2;400;10;1711
10;water;1;439;11;1712
10;water;3;316;12;1713
10;water;1;357;13;1714
10;water;5;439;14;1715
10;water;0;500;15;1716
10;water;3;301;16;1717
10;water;2;399;17;1718
10;water;1;270;18;1719
10;water;0;501;19;1720
10;water;3;360;20;1721
10;water;0;749;21;1722
10;water;3;422;22;1723
10;water;3;341;23;1724
10;water;0;751;24;1725
10;water;2;499;25;1726
10;water;0;550;26;1727
10;water;5;1409;27;1728
10;water;3;311;28;1729
10;water;2;350;29;1730
10;water;5;470;30;1731
10;water;1;337;31;1732
10;water;2;1301;32;1733
10;water;1;453;33;1734
10;water;0;450;1;1735
10;water;2;300;2;1736
10;water;1;286;3;1737
10;water;5;523;4;1738
10;water;5;488;5;1739
10;water;1;863;6;1740
10;water;0;799;7;1741
10;water;5;440;8;1742
10;water;0;350;9;1743
10;water;2;600;10;1744
10;water;1;320;11;1745
10;water;2;551;12;1746
10;water;3;343;13;1747
10;water;0;450;14;1748
10;water;1;334;15;1749
10;water;0;450;16;1750
10;water;2;1001;17;1751
10;water;1;527;18;1752
10;water;2;501;19;1753
10;water;5;705;20;1754
10;water;0;401;21;1755
10;water;5;406;22;1756
10;water;2;351;23;1757
10;water;3;311;24;1758
10;water;1;293;25;1759
10;water;2;300;26;1760
10;water;0;500;27;1761
10;water;1;273;28;1762
10;water;2;350;29;1763
10;water;5;558;30;1764
10;water;3;304;31;1765
10;water;5;474;32;1766
10;water;5;371;33;1767
10;water;5;524;1;1768
10;water;3;275;2;1769
10;water;1;366;3;1770
10;water;3;364;4;1771
10;water;2;401;5;1772
10;water;1;311;6;1773
10;water;2;350;7;1774
10;water;2;350;8;1775
10;water;1;300;9;1776
10;water;0;400;10;1777
10;water;2;851;11;1778
10;water;5;486;12;1779
10;water;5;407;13;1780
10;water;0;300;14;1781
10;water;5;386;15;1782
10;water;5;1457;16;1783
10;water;0;701;17;1784
10;water;3;422;18;1785
10;water;5;1170;19;1786
10;water;5;433;20;1787
10;water;2;350;21;1788
10;water;5;537;22;1789
10;water;0;450;23;1790
10;water;3;301;24;1791
10;water;1;282;25;1792
10;water;2;350;26;1793
10;water;1;284;27;1794
10;water;3;391;28;1795
10;water;0;399;29;1796
10;water;3;244;30;1797
10;water;1;341;31;1798
10;water;3;281;32;1799
10;water;0;400;33;1800
10;water;3;313;34;1801
10;water;3;395;35;1802
11;water;0;600;1;1803
11;water;5;488;2;1804
11;water;3;268;3;1805
11;water;1;420;4;1806
11;water;3;332;5;1807
11;water;2;451;6;1808
11;water;1;412;7;1809
11;water;2;450;8;1810
11;water;2;300;9;1811
11;water;1;245;10;1812
11;water;0;751;11;1813
11;water;2;351;12;1814
11;water;5;592;13;1815
11;water;5;425;14;1816
11;water;0;600;15;1817
11;water;5;460;16;1818
11;water;5;589;17;1819
11;water;0;400;18;1820
11;water;3;377;19;1821
11;water;5;557;20;1822
11;water;5;470;21;1823
11;water;2;400;22;1824
11;water;5;557;23;1825
11;water;0;600;24;1826
11;water;3;308;25;1827
11;water;1;590;26;1828
11;water;2;500;27;1829
11;water;1;507;28;1830
11;water;3;978;29;1831
11;water;0;350;30;1832
11;water;3;401;31;1833
11;water;1;502;32;1834
11;water;3;546;33;1835
11;water;0;400;34;1836
11;water;3;368;35;1837
11;water;3;604;36;1838
11;water;5;657;1;1839
11;water;5;604;2;1840
11;water;0;1651;3;1841
11;water;0;751;4;1842
11;water;1;635;5;1843
11;water;1;658;6;1844
11;water;3;451;7;1845
11;water;1;289;8;1846
11;water;0;700;9;1847
11;water;5;424;10;1848
11;water;3;231;11;1849
11;water;1;375;12;1850
11;water;0;451;13;1851
11;water;3;511;14;1852
11;water;2;451;15;1853
11;water;1;360;16;1854
11;water;2;350;17;1855
11;water;5;558;18;1856
11;water;3;327;19;1857
11;water;5;453;20;1858
11;water;1;388;21;1859
11;water;3;316;22;1860
11;water;5;511;23;1861
11;water;0;950;24;1862
11;water;5;377;25;1863
11;water;5;403;26;1864
11;water;2;451;27;1865
11;water;0;650;28;1866
11;water;3;296;29;1867
11;water;0;550;30;1868
11;water;1;290;31;1869
11;water;2;300;32;1870
11;water;2;350;33;1871
11;water;0;400;34;1872
11;water;3;315;35;1873
11;water;1;633;1;1874
11;water;0;499;2;1875
11;water;1;472;3;1876
11;water;3;416;4;1877
11;water;1;428;5;1878
11;water;1;556;6;1879
11;water;3;295;7;1880
11;water;0;650;8;1881
11;water;1;346;9;1882
11;water;5;437;10;1883
11;water;1;336;11;1884
11;water;1;371;12;1885
11;water;1;409;13;1886
11;water;3;248;14;1887
11;water;5;357;15;1888
11;water;3;238;16;1889
11;water;3;296;17;1890
11;water;5;373;18;1891
11;water;2;1251;19;1892
11;water;2;500;20;1893
11;water;5;338;21;1894
11;water;0;550;22;1895
11;water;2;400;23;1896
11;water;5;357;24;1897
11;water;2;451;25;1898
11;water;0;500;26;1899
11;water;5;391;27;1900
11;water;2;350;28;1901
11;water;3;317;29;1902
11;water;0;400;30;1903
11;water;3;275;31;1904
11;water;2;350;32;1905
11;water;3;379;33;1906
11;water;5;452;34;1907
11;water;2;650;35;1908
11;water;2;351;36;1909
11;water;5;413;37;1910
11;water;2;600;1;1911
11;water;1;320;2;1912
11;water;5;480;3;1913
11;water;5;371;4;1914
11;water;1;359;5;1915
11;water;5;421;6;1916
11;water;1;426;7;1917
11;water;5;639;8;1918
11;water;3;418;9;1919
11;water;3;305;10;1920
11;water;1;504;11;1921
11;water;5;424;12;1922
11;water;0;650;13;1923
11;water;1;471;14;1924
11;water;0;449;15;1925
11;water;5;744;16;1926
11;water;5;488;17;1927
11;water;2;350;18;1928
11;water;2;399;19;1929
11;water;0;501;20;1930
11;water;5;422;21;1931
11;water;3;356;22;1932
11;water;1;423;23;1933
11;water;2;501;24;1934
11;water;1;341;25;1935
11;water;2;400;26;1936
11;water;2;350;27;1937
11;water;3;309;28;1938
11;water;2;250;29;1939
11;water;0;450;30;1940
11;water;3;334;31;1941
11;water;2;250;32;1942
11;water;3;300;33;1943
11;water;1;331;34;1944
11;water;0;450;1;1945
11;water;1;307;2;1946
11;water;1;1104;3;1947
11;water;2;350;4;1948
11;water;3;336;5;1949
11;water;0;399;6;1950
11;water;3;286;7;1951
11;water;0;350;8;1952
11;water;2;401;9;1953
11;water;1;332;10;1954
11;water;3;287;11;1955
11;water;1;776;12;1956
11;water;5;407;13;1957
11;water;0;549;14;1958
11;water;3;308;15;1959
11;water;2;451;16;1960
11;water;1;275;17;1961
11;water;0;300;18;1962
11;water;3;255;19;1963
11;water;0;401;20;1964
11;water;3;316;21;1965
11;water;3;289;22;1966
11;water;0;350;23;1967
11;water;2;300;24;1968
11;water;0;401;25;1969
11;water;5;437;26;1970
11;water;3;284;27;1971
11;water;2;350;28;1972
11;water;5;405;29;1973
11;water;1;255;30;1974
11;water;2;251;31;1975
11;water;5;410;32;1976
11;water;1;266;33;1977
11;water;3;487;1;1978
11;water;0;401;2;1979
11;water;2;450;3;1980
11;water;1;287;4;1981
11;water;5;421;5;1982
11;water;5;409;6;1983
11;water;1;313;7;1984
11;water;0;350;8;1985
11;water;5;522;9;1986
11;water;0;749;10;1987
11;water;2;300;11;1988
11;water;1;366;12;1989
11;water;2;500;13;1990
11;water;3;330;14;1991
11;water;0;300;15;1992
11;water;1;333;16;1993
11;water;0;301;17;1994
11;water;2;400;18;1995
11;water;1;335;19;1996
11;water;2;399;20;1997
11;water;5;439;21;1998
11;water;0;400;22;1999
11;water;5;457;23;2000
11;water;2;400;24;2001
11;water;3;325;25;2002
11;water;1;343;26;2003
11;water;2;950;27;2004
11;water;0;550;28;2005
11;water;1;905;29;2006
11;water;2;351;30;2007
11;water;5;1774;31;2008
11;water;3;239;32;2009
11;water;5;375;33;2010
11;water;5;371;34;2011
11;water;0;401;1;2012
11;water;5;457;2;2013
11;water;3;332;3;2014
11;water;1;300;4;2015
11;water;3;290;5;2016
11;water;2;300;6;2017
11;water;1;259;7;2018
11;water;2;300;8;2019
11;water;2;350;9;2020
11;water;1;233;10;2021
11;water;0;399;11;2022
11;water;2;350;12;2023
11;water;5;441;13;2024
11;water;5;456;14;2025
11;water;0;499;15;2026
11;water;5;500;16;2027
11;water;5;574;17;2028
11;water;0;400;18;2029
11;water;3;328;19;2030
11;water;5;586;20;2031
11;water;5;352;21;2032
11;water;2;501;22;2033
11;water;5;393;23;2034
11;water;0;400;24;2035
11;water;3;305;25;2036
11;water;1;280;26;2037
11;water;2;350;27;2038
11;water;1;366;28;2039
11;water;3;353;29;2040
11;water;0;551;30;2041
11;water;3;262;31;2042
11;water;1;456;32;2043
11;water;3;364;33;2044
11;water;0;651;34;2045
11;water;3;679;35;2046
11;water;3;371;36;2047
12;land;1;481;1;2048
12;land;0;750;2;2049
12;land;1;399;3;2050
12;land;1;443;4;2051
12;land;2;400;5;2052
12;land;3;536;6;2053
12;land;0;650;7;2054
12;land;3;389;8;2055
12;land;4;1523;9;2056
12;land;0;450;10;2057
12;land;2;500;11;2058
12;land;1;449;12;2059
12;land;3;438;13;2060
12;land;4;2374;14;2061
12;land;4;1679;15;2062
12;land;1;404;16;2063
12;land;5;2043;17;2064
12;land;4;2194;18;2065
12;land;0;700;19;2066
12;land;3;382;20;2067
12;land;2;401;21;2068
12;land;1;445;22;2069
12;land;4;1959;23;2070
12;land;0;700;24;2071
12;land;3;440;25;2072
12;land;0;600;26;2073
12;land;3;413;27;2074
12;land;3;540;28;2075
12;land;0;650;29;2076
12;land;2;401;30;2077
12;land;0;549;31;2078
12;land;4;1374;32;2079
12;land;5;625;33;2080
12;land;3;622;34;2081
12;land;2;400;35;2082
12;land;5;468;36;2083
12;land;4;1923;37;2084
12;land;1;476;38;2085
12;land;2;400;39;2086
12;land;5;491;40;2087
12;land;1;346;41;2088
12;land;4;1853;42;2089
12;land;2;650;1;2090
12;land;1;417;2;2091
12;land;5;607;3;2092
12;land;4;2199;4;2093
12;land;4;1884;5;2094
12;land;5;523;6;2095
12;land;1;345;7;2096
12;land;5;459;8;2097
12;land;4;1728;9;2098
12;land;1;406;10;2099
12;land;5;490;11;2100
12;land;3;456;12;2101
12;land;3;427;13;2102
12;land;4;1917;14;2103
12;land;1;399;15;2104
12;land;5;535;16;2105
12;land;0;650;17;2106
12;land;1;429;18;2107
12;land;0;551;19;2108
12;land;5;470;20;2109
12;land;5;541;21;2110
12;land;4;1993;22;2111
12;land;2;451;23;2112
12;land;4;2403;24;2113
12;land;2;400;25;2114
12;land;0;499;26;2115
12;land;5;505;27;2116
12;land;3;455;28;2117
12;land;1;419;29;2118
12;land;2;400;30;2119
12;land;1;355;31;2120
12;land;2;350;32;2121
12;land;2;400;33;2122
12;land;3;471;34;2123
12;land;2;399;35;2124
12;land;0;801;36;2125
12;land;3;388;37;2126
12;land;4;1517;38;2127
12;land;2;551;39;2128
12;land;3;562;40;2129
12;land;1;391;41;2130
12;land;1;433;1;2131
12;land;0;500;2;2132
12;land;1;287;3;2133
12;land;3;412;4;2134
12;land;1;410;5;2135
12;land;4;1084;6;2136
12;land;1;505;7;2137
12;land;3;434;8;2138
12;land;0;450;9;2139
12;land;1;462;10;2140
12;land;5;640;11;2141
12;land;1;593;12;2142
12;land;4;847;13;2143
12;land;1;600;14;2144
12;land;1;419;15;2145
12;land;3;343;16;2146
12;land;5;490;17;2147
12;land;3;397;18;2148
12;land;3;292;19;2149
12;land;5;455;20;2150
12;land;2;451;21;2151
12;land;2;400;22;2152
12;land;5;522;23;2153
12;land;0;500;24;2154
12;land;4;920;25;2155
12;land;2;449;26;2156
12;land;5;469;27;2157
12;land;2;451;28;2158
12;land;0;500;29;2159
12;land;5;408;30;2160
12;land;2;351;31;2161
12;land;3;471;32;2162
12;land;0;701;33;2163
12;land;3;400;34;2164
12;land;4;758;35;2165
12;land;2;351;36;2166
12;land;4;1266;37;2167
12;land;3;342;38;2168
12;land;5;438;39;2169
12;land;2;400;40;2170
12;land;2;400;41;2171
12;land;5;422;42;2172
12;land;5;691;1;2173
12;land;4;1469;2;2174
12;land;5;1039;3;2175
12;land;0;701;4;2176
12;land;0;551;5;2177
12;land;1;627;6;2178
12;land;1;365;7;2179
12;land;3;551;8;2180
12;land;1;409;9;2181
12;land;0;1450;10;2182
12;land;4;1297;11;2183
12;land;5;510;12;2184
12;land;3;415;13;2185
12;land;1;391;14;2186
12;land;0;700;15;2187
12;land;4;1396;16;2188
12;land;3;386;17;2189
12;land;2;400;18;2190
12;land;1;435;19;2191
12;land;2;401;20;2192
12;land;5;457;21;2193
12;land;3;387;22;2194
12;land;5;440;23;2195
12;land;1;386;24;2196
12;land;3;441;25;2197
12;land;5;419;26;2198
12;land;0;751;27;2199
12;land;4;1076;28;2200
12;land;5;437;29;2201
12;land;4;923;30;2202
12;land;5;415;31;2203
12;land;2;400;32;2204
12;land;0;700;33;2205
12;land;3;458;34;2206
12;land;0;400;35;2207
12;land;1;278;36;2208
12;land;2;600;37;2209
12;land;4;1008;38;2210
12;land;2;400;39;2211
12;land;0;1050;40;2212
12;land;3;489;41;2213
12;land;4;1414;42;2214
12;land;0;750;1;2215
12;land;5;541;2;2216
12;land;3;509;3;2217
12;land;1;398;4;2218
12;land;3;547;5;2219
12;land;2;400;6;2220
12;land;1;404;7;2221
12;land;2;550;8;2222
12;land;2;501;9;2223
12;land;1;512;10;2224
12;land;0;1101;11;2225
12;land;2;350;12;2226
12;land;4;852;13;2227
12;land;5;540;14;2228
12;land;4;1052;15;2229
12;land;5;390;16;2230
12;land;4;1116;17;2231
12;land;0;750;18;2232
12;land;5;440;19;2233
12;land;5;427;20;2234
12;land;0;800;21;2235
12;land;3;400;22;2236
12;land;5;469;23;2237
12;land;5;372;24;2238
12;land;2;401;25;2239
12;land;5;437;26;2240
12;land;4;1011;27;2241
12;land;0;799;28;2242
12;land;3;367;29;2243
12;land;1;493;30;2244
